timestamp,source_ip,destination_ip,protocol,length,tcp_flags,duration,inter_packet_time,size_entropy,label
1745777773.294568,212.73.221.217,192.168.43.188,Ether,1474,A,0.3545846939086914,0.0010035037994384766,1.4345491399952024,Normal
1745777773.294606,192.168.43.188,212.73.221.217,Ether,54,A,0.46045422554016113,0.0019428730010986328,1.8230264907128848,Normal
1745777773.29554,212.73.221.217,192.168.43.188,Ether,1474,A,0.3555567264556885,0.0019409656524658203,1.3699740752745007,Normal
1745777773.29554,212.73.221.217,192.168.43.188,Ether,847,PA,0.3555567264556885,0.013987302780151367,1.6216407621868583,Normal
1745777773.295569,192.168.43.188,212.73.221.217,Ether,54,A,0.46141719818115234,0.015993833541870117,1.7534343861887849,Normal
1745777773.296312,212.73.221.217,192.168.43.188,Ether,1474,A,0.35632872581481934,0.0020041465759277344,1.5569010760354054,Normal
1745777773.296312,212.73.221.217,192.168.43.188,Ether,1474,A,0.35632872581481934,0.0009999275207519531,1.497385205007079,Normal
1745777773.296312,212.73.221.217,192.168.43.188,Ether,1474,A,0.35632872581481934,0.0009996891021728516,1.442508097190614,Normal
1745777773.296312,212.73.221.217,192.168.43.188,Ether,887,PA,0.35632872581481934,0.0010013580322265625,1.6567796494470397,Normal
1745777773.296347,192.168.43.188,212.73.221.217,Ether,54,A,0.46219515800476074,0.005006313323974609,1.6879430945989,Normal
1745777773.311842,192.168.43.188,212.73.221.217,Ether,304,PA,0.4776902198791504,0.0010044574737548828,1.7947367178034825,Normal
1745777773.437641,212.73.221.217,192.168.43.188,Ether,1459,PA,0.49765753746032715,0.12079644203186035,1.854080808073691,Normal
1745777773.437641,212.73.221.217,192.168.43.188,Ether,1474,A,0.49765753746032715,0.011005401611328125,1.7956425761769437,Normal
1745777773.437641,212.73.221.217,192.168.43.188,Ether,89,PA,0.49765753746032715,0.0009930133819580078,1.97558982848624,Normal
1745777773.437731,192.168.43.188,212.73.221.217,Ether,54,A,0.6035792827606201,0.13179421424865723,1.7360411676599221,Normal
1745777773.448633,192.168.43.188,212.73.221.217,Ether,304,PA,0.6144812107086182,0.002001047134399414,1.7960885595978366,Normal
1745777773.547432,212.73.221.217,192.168.43.188,Ether,1459,PA,0.6074485778808594,0.09820556640625,2.0598225451324987,Normal
1745777773.54912,212.73.221.217,192.168.43.188,Ether,980,PA,0.6091365814208984,0.0009982585906982422,2.2197218324096135,Normal
1745777773.549154,192.168.43.188,212.73.221.217,Ether,54,A,0.7150022983551025,0.10620808601379395,1.7445842076889957,Normal
1745777773.559578,192.168.43.188,212.73.221.217,Ether,304,PA,0.725426197052002,0.0019845962524414062,1.7814963295286754,Normal
1745777773.663967,212.73.221.217,192.168.43.188,Ether,1457,PA,0.7239835262298584,0.11493253707885742,2.369541297597716,Normal
1745777773.676488,192.168.43.188,212.73.221.217,Ether,304,PA,0.8423361778259277,0.11593794822692871,1.8009709569877816,Normal
1745777773.779099,212.73.221.217,192.168.43.188,Ether,1459,PA,0.8391156196594238,0.11546444892883301,2.4082857823008297,Normal
1745777773.779099,212.73.221.217,192.168.43.188,Ether,764,PA,0.8391156196594238,0.012650251388549805,2.544560406475774,Normal
1745777773.779179,192.168.43.188,212.73.221.217,Ether,54,A,0.9450273513793945,0.11618828773498535,1.7601553465802904,Normal
1745777773.792134,192.168.43.188,212.73.221.217,Ether,304,PA,0.9579823017120361,0.0009932518005371094,1.772074455398566,Normal
1745777773.864542,192.168.43.188,104.18.18.125,Ether,390,PA,1.0303902626037598,0.0702362060546875,1.9481203125901445,Normal
1745777773.86471,192.168.43.188,104.18.18.125,Ether,85,PA,1.0305583477020264,0.002002239227294922,2.0324876891689536,Normal
1745777773.895336,212.73.221.217,192.168.43.188,Ether,1459,PA,0.9553525447845459,0.10303497314453125,2.56131344567489,Normal
1745777773.895336,212.73.221.217,192.168.43.188,Ether,952,PA,0.9553525447845459,0.011993646621704102,2.6867786311375927,Normal
1745777773.895397,192.168.43.188,212.73.221.217,Ether,54,A,1.0612452030181885,0.04171276092529297,1.993886685743992,Normal
1745777773.906983,192.168.43.188,212.73.221.217,Ether,304,PA,1.072831153869629,0.0010073184967041016,1.9951805283708428,Normal
1745777773.956966,104.18.18.125,192.168.43.188,Ether,54,A,1.0042119026184082,0.9157040119171143,1.5,Normal
1745777774.008477,212.73.221.217,192.168.43.188,Ether,1459,PA,1.0684936046600342,0.10087466239929199,2.6892608455944687,Normal
1745777774.008477,212.73.221.217,192.168.43.188,Ether,927,PA,1.0684936046600342,0.0060117244720458984,2.8058437684823567,Normal
1745777774.008538,192.168.43.188,212.73.221.217,Ether,54,A,1.1743862628936768,0.10589027404785156,1.9605927482942773,Normal
1745777774.013725,192.168.43.188,212.73.221.217,Ether,305,PA,1.1795732975006104,0.0009942054748535156,2.1093830342526356,Normal
1745777774.044017,104.18.18.125,192.168.43.188,Ether,353,PA,1.0912630558013916,0.08751869201660156,1.9219280948873623,Normal
1745777774.097439,192.168.43.188,104.18.18.125,Ether,54,A,1.2632873058319092,0.08144426345825195,2.073232899252036,Normal
1745777774.122841,212.73.221.217,192.168.43.188,Ether,1459,PA,1.1828575134277344,0.10842728614807129,2.7985415757689167,Normal
1745777774.122841,212.73.221.217,192.168.43.188,Ether,1474,A,1.1828575134277344,0.001996278762817383,2.7489400470054295,Normal
1745777774.122903,192.168.43.188,212.73.221.217,Ether,54,A,1.2887513637542725,0.027977466583251953,2.037861731142788,Normal
1745777774.124019,212.73.221.217,192.168.43.188,Ether,160,PA,1.1840355396270752,0.0019979476928710938,2.857575159678482,Normal
1745777774.134388,192.168.43.188,212.73.221.217,Ether,305,PA,1.3002362251281738,0.009519815444946289,2.1123008763572906,Normal
1745777774.238053,212.73.221.217,192.168.43.188,Ether,473,PA,1.298069715499878,0.11134910583496094,2.9613201402110083,Normal
1745777774.249887,192.168.43.188,212.73.221.217,Ether,305,PA,1.4157352447509766,0.11483097076416016,2.1607195903060243,Normal
1745777774.358301,212.73.221.217,192.168.43.188,Ether,1459,PA,1.4183175563812256,0.12033605575561523,2.948602434428863,Normal
1745777774.358301,212.73.221.217,192.168.43.188,Ether,370,PA,1.4183175563812256,0.009926557540893555,3.0465726593803426,Normal
1745777774.358377,192.168.43.188,212.73.221.217,Ether,54,A,1.5242252349853516,0.12026047706604004,2.127223789486047,Normal
1745777774.368467,192.168.43.188,212.73.221.217,Ether,305,PA,1.5343153476715088,0.0009992122650146484,2.1609047238643244,Normal
1745777774.489018,212.73.221.217,192.168.43.188,Ether,1188,PA,1.549034595489502,0.121429443359375,3.140492361057037,Normal
1745777774.499892,192.168.43.188,212.73.221.217,Ether,305,PA,1.6657402515411377,0.12842154502868652,2.183733869990666,Normal
1745777774.602901,212.73.221.217,192.168.43.188,Ether,1474,A,1.6629176139831543,0.11309123039245605,3.0934692759958877,Normal
1745777774.602901,212.73.221.217,192.168.43.188,Ether,214,PA,1.6629176139831543,0.01099085807800293,3.183445839845913,Normal
1745777774.602966,192.168.43.188,212.73.221.217,Ether,54,A,1.7688143253326416,0.11509251594543457,2.1533814073325948,Normal
1745777774.613506,192.168.43.188,212.73.221.217,Ether,303,PA,1.7793543338775635,0.001993417739868164,2.2722785014181874,Normal
1745777774.714043,212.73.221.217,192.168.43.188,Ether,526,PA,1.774059534072876,0.10096096992492676,3.2699756905011648,Normal
1745777774.727344,192.168.43.188,104.18.18.125,Ether,66,S,1.8931922912597656,0.11049389839172363,2.386051899452886,Normal
1745777774.735566,192.168.43.188,212.73.221.217,Ether,303,PA,1.901414155960083,0.008986473083496094,2.4450615334632344,Normal
1745777774.824017,104.18.18.125,192.168.43.188,Ether,66,SA,1.871263027191162,0.7800216674804688,2.2516291673878226,Normal
1745777774.824105,192.168.43.188,104.18.18.125,Ether,54,A,1.9899532794952393,0.09010553359985352,2.412999926900239,Normal
1745777774.826074,192.168.43.188,104.18.18.125,Ether,571,PA,1.99192214012146,0.0010058879852294922,2.517873727863721,Normal
1745777774.836128,212.73.221.217,192.168.43.188,Ether,531,PA,1.8961446285247803,0.12161135673522949,3.3532798068960745,Normal
1745777774.852673,192.168.43.188,212.73.221.217,Ether,303,PA,2.018521308898926,0.02599358558654785,2.554601436362677,Normal
1745777774.93212,104.18.18.125,192.168.43.188,Ether,54,A,1.9793660640716553,0.10791850090026855,2.2359263506290326,Normal
1745777774.93212,104.18.18.125,192.168.43.188,Ether,257,PA,1.9793660640716553,0.0018382072448730469,2.5,Normal
1745777774.932718,192.168.43.188,104.18.18.125,Ether,1564,PA,2.0985662937164307,0.08175182342529297,2.6530333757146813,Normal
1745777774.951979,212.73.221.217,192.168.43.188,Ether,604,PA,2.011995553970337,0.11625981330871582,3.433559965099593,Normal
1745777774.969373,192.168.43.188,212.73.221.217,Ether,303,PA,2.135221242904663,0.03449654579162598,2.675705647742305,Normal
1745777775.036039,104.18.18.125,192.168.43.188,Ether,54,A,2.083285093307495,0.1026008129119873,2.4193819456463714,Normal
1745777775.03611,192.168.43.188,104.18.18.125,Ether,118,PA,2.201958179473877,0.10910534858703613,2.7686351041780646,Normal
1745777775.077996,212.73.221.217,192.168.43.188,Ether,490,PA,2.138012647628784,0.127105712890625,3.511000812870586,Normal
1745777775.095366,192.168.43.188,212.73.221.217,Ether,303,PA,2.261214256286621,0.016843080520629883,2.7814766035740535,Normal
1745777775.174054,104.18.18.125,192.168.43.188,Ether,54,A,2.221299886703491,0.13809990882873535,2.321928094887362,Normal
1745777775.202516,212.73.221.217,192.168.43.188,Ether,548,PA,2.2625327110290527,0.12294411659240723,3.585771678760078,Normal
1745777775.215349,104.18.18.125,192.168.43.188,Ether,943,PA,2.2625949382781982,0.0408482551574707,2.550340709546388,Normal
1745777775.215349,104.18.18.125,192.168.43.188,Ether,78,PA,2.2625949382781982,0.0021026134490966797,2.7516291673878226,Normal
1745777775.215419,192.168.43.188,104.18.18.125,Ether,54,A,2.3812673091888428,0.12322115898132324,2.7502913589880817,Normal
1745777775.215543,104.18.18.125,192.168.43.188,Ether,54,FA,2.262789011001587,0.0020151138305664062,2.6535442970305683,Normal
1745777775.215575,192.168.43.188,104.18.18.125,Ether,54,A,2.381423234939575,0.001996755599975586,2.7195196648541002,Normal
1745777775.216434,192.168.43.188,104.18.18.125,Ether,78,PA,2.382282257080078,0.0009989738464355469,2.806569814098839,Normal
1745777775.217229,192.168.43.188,104.18.18.125,Ether,54,FA,2.3830771446228027,0.00099945068359375,2.775696939707557,Normal
1745777775.219623,192.168.43.188,212.73.221.217,Ether,303,PA,2.3854713439941406,0.0,2.7844150441920346,Normal
1745777775.320155,104.18.18.125,192.168.43.188,Ether,54,A,2.367400884628296,0.10074996948242188,2.556656707462823,Normal
1745777775.320155,104.18.18.125,192.168.43.188,Ether,54,A,2.367400884628296,0.008374691009521484,2.4634582986483036,Normal
1745777775.329122,212.73.221.217,192.168.43.188,Ether,587,PA,2.389138698577881,0.12724065780639648,3.6580281547487226,Normal
1745777775.343835,192.168.43.188,212.73.221.217,Ether,303,PA,2.50968337059021,0.1212615966796875,2.7887696527626846,Normal
1745777775.358335,192.168.43.188,104.18.18.125,Ether,455,PA,2.5241832733154297,0.01434016227722168,2.8701654189148154,Normal
1745777775.358516,192.168.43.188,104.18.18.125,Ether,85,PA,2.5243642330169678,0.0019989013671875,2.89899825902301,Normal
1745777775.447376,212.73.221.217,192.168.43.188,Ether,630,PA,2.507392644882202,0.11778068542480469,3.7279134849782603,Normal
1745777775.453916,104.18.18.125,192.168.43.188,Ether,54,A,2.501162052154541,0.12478470802307129,2.375,Normal
1745777775.463839,192.168.43.188,212.73.221.217,Ether,303,PA,2.6296873092651367,0.10331606864929199,2.8988121445006843,Normal
1745777775.548551,104.18.18.125,192.168.43.188,Ether,352,PA,2.595797061920166,0.09556436538696289,2.558051076544457,Normal
1745777775.564221,212.73.221.217,192.168.43.188,Ether,979,PA,2.624237537384033,0.11668014526367188,3.795559787877269,Normal
1745777775.583506,192.168.43.188,212.73.221.217,Ether,303,PA,2.749354362487793,0.12067055702209473,2.8959124605477533,Normal
1745777775.591924,192.168.43.188,104.18.18.125,Ether,54,A,2.757772207260132,0.007773160934448242,2.869323237619657,Normal
1745777775.685551,212.73.221.217,192.168.43.188,Ether,823,PA,2.745567560195923,0.12145328521728516,3.861089134661545,Normal
1745777775.699977,192.168.43.188,212.73.221.217,Ether,303,PA,2.8658251762390137,0.1086893081665039,2.865149729508419,Normal
1745777775.80214,212.73.221.217,192.168.43.188,Ether,665,PA,2.862156629562378,0.11648750305175781,3.9246145036252402,Normal
1745777775.853969,192.168.43.188,212.73.221.217,Ether,54,A,3.019817352294922,0.15340042114257812,2.8397359139527127,Normal
1745777776.040241,192.168.43.188,46.8.206.82,Ether,132,PA,3.2060892581939697,0.1858229637145996,2.9138638801965198,Normal
1745777776.040445,192.168.43.188,46.8.206.82,Ether,209,PA,3.2062933444976807,0.0020017623901367188,2.985982102332869,Normal
1745777776.146088,46.8.206.82,192.168.43.188,Ether,54,A,0.00041103363037109375,0.0,-0.0,Normal
1745777776.1467,46.8.206.82,192.168.43.188,Ether,109,PA,0.0010230541229248047,0.0019981861114501953,1.0,Normal
1745777776.1467,46.8.206.82,192.168.43.188,Ether,321,PA,0.0010230541229248047,0.2200927734375,1.584962500721156,Normal
1745777776.146736,192.168.43.188,46.8.206.82,Ether,54,A,3.312584161758423,0.3280329704284668,2.96003253260454,Normal
1745777776.367503,192.168.43.188,104.18.18.125,Ether,391,PA,3.533351182937622,0.001003265380859375,2.9986470995873638,Normal
1745777776.36807,192.168.43.188,104.18.18.125,Ether,85,PA,3.5339181423187256,0.09699296951293945,3.017264764963143,Normal
1745777776.467701,104.18.18.125,192.168.43.188,Ether,54,A,3.514946937561035,0.9198262691497803,2.473851389610045,Normal
1745777776.543514,192.168.43.188,151.101.9.91,Ether,86,PA,3.709362268447876,0.07599806785583496,3.084822935657768,Normal
1745777776.555025,104.18.18.125,192.168.43.188,Ether,352,PA,3.60227108001709,0.0859982967376709,2.5358577759182794,Normal
1745777776.604827,192.168.43.188,104.18.18.125,Ether,54,A,3.7706751823425293,0.06100010871887207,3.0594216374496304,Normal
1745777776.630717,151.101.9.91,192.168.43.188,Ether,54,A,3.3889071941375732,3.388960361480713,1.0,Normal
1745777777.859448,192.168.43.188,104.18.18.125,Ether,414,PA,5.025296211242676,1.2549009323120117,3.1250109875511405,Normal
1745777777.859762,192.168.43.188,104.18.18.125,Ether,85,PA,5.0256102085113525,0.0009996891021728516,3.1366930578508887,Normal
1745777777.96209,192.168.43.188,172.217.133.167,Ether,1294,,5.127938270568848,0.10137772560119629,3.199906352288076,Normal
1745777777.96217,192.168.43.188,172.217.133.167,Ether,1294,,5.128018140792847,0.0010018348693847656,3.2334602670260577,Normal
1745777777.962187,192.168.43.188,172.217.133.167,Ether,270,,5.128035306930542,0.0009987354278564453,3.294142133025891,Normal
1745777777.967808,104.18.18.125,192.168.43.188,Ether,54,A,5.015053987503052,1.413282871246338,2.4609640474436816,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,181,,5.220329761505127,5.220909118652344,1.0,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,1289,,5.220329761505127,0.0009987354278564453,1.584962500721156,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,1294,,5.220329761505127,0.003002166748046875,2.0,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,1294,,5.220329761505127,0.002004384994506836,1.9219280948873623,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,1294,,5.220329761505127,0.0009949207305908203,1.792481250360578,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,1294,,5.220329761505127,0.001065969467163086,1.6644977792004612,Normal
1745777778.094366,104.18.18.125,192.168.43.188,Ether,353,PA,5.1416120529174805,0.13694095611572266,2.52473261568954,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,1294,,5.220329761505127,0.0029976367950439453,1.5487949406953985,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,1294,,5.220329761505127,0.0,1.4466166676282082,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,1294,,5.220329761505127,0.001936197280883789,1.3567796494470397,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,1294,,5.220329761505127,0.0019989013671875,1.2776134368191154,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,1294,,5.220329761505127,0.0019998550415039062,1.207518749639422,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,1294,,5.220329761505127,0.0010001659393310547,1.1451104143815827,Normal
1745777778.094366,172.217.133.167,192.168.43.188,Ether,1294,,5.220329761505127,0.0019996166229248047,1.0892300788425848,Normal
1745777778.094841,192.168.43.188,172.217.133.167,Ether,81,,5.2606892585754395,0.15289020538330078,3.353435976332314,Normal
1745777778.108123,172.217.133.167,192.168.43.188,Ether,1294,,5.234086751937866,0.003985404968261719,1.0389205950315936,Normal
1745777778.108123,172.217.133.167,192.168.43.188,Ether,1294,,5.234086751937866,0.0019943714141845703,0.9933927290103626,Normal
1745777778.108123,172.217.133.167,192.168.43.188,Ether,1294,,5.234086751937866,0.0009999275207519531,0.9519940819087831,Normal
1745777778.10834,192.168.43.188,172.217.133.167,Ether,75,,5.274188280105591,0.005994319915771484,3.4113943585210804,Normal
1745777778.110803,172.217.133.167,192.168.43.188,Ether,1294,,5.236766576766968,0.0020008087158203125,0.9141828384352135,Normal
1745777778.110803,172.217.133.167,192.168.43.188,Ether,1294,,5.236766576766968,0.0009992122650146484,0.8795064608120065,Normal
1745777778.110803,172.217.133.167,192.168.43.188,Ether,1294,,5.236766576766968,0.0,0.847584679824574,Normal
1745777778.110803,172.217.133.167,192.168.43.188,Ether,1294,,5.236766576766968,0.001802206039428711,0.8180959929710641,Normal
1745777778.110803,172.217.133.167,192.168.43.188,Ether,1294,,5.236766576766968,0.0008466243743896484,0.7907669479360189,Normal
1745777778.111065,192.168.43.188,172.217.133.167,Ether,75,,5.276913166046143,0.005171060562133789,3.44140047014945,Normal
1745777778.119181,172.217.133.167,192.168.43.188,Ether,1294,,5.245144605636597,0.0018541812896728516,0.7653636126766978,Normal
1745777778.119181,172.217.133.167,192.168.43.188,Ether,1294,,5.245144605636597,0.008442163467407227,0.7416847557897409,Normal
1745777778.119181,172.217.133.167,192.168.43.188,Ether,1294,,5.245144605636597,0.0011882781982421875,0.7195563653739031,Normal
1745777778.119181,172.217.133.167,192.168.43.188,Ether,1294,,5.245144605636597,0.0017580986022949219,0.6988272185521962,Normal
1745777778.119181,172.217.133.167,192.168.43.188,Ether,1294,,5.245144605636597,0.0010275840759277344,0.6793652793002186,Normal
1745777778.119181,172.217.133.167,192.168.43.188,Ether,1294,,5.245144605636597,0.0,0.6610547526158856,Normal
1745777778.119181,172.217.133.167,192.168.43.188,Ether,1294,,5.245144605636597,0.0009996891021728516,0.6437936616217653,Normal
1745777778.119181,172.217.133.167,192.168.43.188,Ether,1294,,5.245144605636597,0.0009999275207519531,0.6274918436613968,Normal
1745777778.119438,192.168.43.188,172.217.133.167,Ether,75,,5.28528618812561,0.016747474670410156,3.460937328862719,Normal
1745777778.121236,172.217.133.167,192.168.43.188,Ether,1294,,5.247199773788452,0.0019998550415039062,0.612069284012265,Normal
1745777778.121236,172.217.133.167,192.168.43.188,Ether,1294,,5.247199773788452,0.0010001659393310547,0.5974547231656377,Normal
1745777778.121386,192.168.43.188,172.217.133.167,Ether,75,,5.287234306335449,0.003000020980834961,3.4738467156821438,Normal
1745777778.122286,172.217.133.167,192.168.43.188,Ether,1294,,5.248249769210815,0.002002239227294922,0.583584486987073,Normal
1745777778.125402,172.217.133.167,192.168.43.188,Ether,1294,,5.251365661621094,0.002002239227294922,0.570401499427012,Normal
1745777778.125402,172.217.133.167,192.168.43.188,Ether,1294,,5.251365661621094,0.0009982585906982422,0.557854445516395,Normal
1745777778.125402,172.217.133.167,192.168.43.188,Ether,1294,,5.251365661621094,0.0009999275207519531,0.5458970586970634,Normal
1745777778.125402,172.217.133.167,192.168.43.188,Ether,1294,,5.251365661621094,0.0009984970092773438,0.5344875115070162,Normal
1745777778.125402,172.217.133.167,192.168.43.188,Ether,1294,,5.251365661621094,0.0009989738464355469,0.5235878925732217,Normal
1745777778.125402,172.217.133.167,192.168.43.188,Ether,1294,,5.251365661621094,0.0010004043579101562,0.5131637559924215,Normal
1745777778.125604,192.168.43.188,172.217.133.167,Ether,75,,5.291452169418335,0.009000301361083984,3.4819918727030283,Normal
1745777778.137975,192.168.43.188,104.18.18.125,Ether,54,A,5.303823232650757,0.0009999275207519531,3.457748635681351,Normal
1745777778.150327,172.217.133.167,192.168.43.188,Ether,1294,,5.276290655136108,0.0050046443939208984,0.5031837316805837,Normal
1745777778.161105,172.217.133.167,192.168.43.188,Ether,1294,,5.287068605422974,0.0009946823120117188,0.4936191872801263,Normal
1745777778.16127,192.168.43.188,172.217.133.167,Ether,75,,5.327118158340454,0.01300501823425293,3.462719702174181,Normal
1745777778.170769,172.217.133.167,192.168.43.188,Ether,1294,,5.296732664108276,0.010011911392211914,0.48444393383524387,Normal
1745777778.170769,172.217.133.167,192.168.43.188,Ether,1294,,5.296732664108276,0.00399327278137207,0.47563396876036557,Normal
1745777778.170769,172.217.133.167,192.168.43.188,Ether,1294,,5.296732664108276,0.0009958744049072266,0.46716725069771936,Normal
1745777778.170769,172.217.133.167,192.168.43.188,Ether,1294,,5.296732664108276,0.0009996891021728516,0.45902350173616513,Normal
1745777778.170769,172.217.133.167,192.168.43.188,Ether,1294,,5.296732664108276,0.0010044574737548828,0.45118403318331257,Normal
1745777778.170769,172.217.133.167,192.168.43.188,Ether,1294,,5.296732664108276,0.0010006427764892578,0.44363159167676336,Normal
1745777778.170999,192.168.43.188,172.217.133.167,Ether,75,,5.336847305297852,0.010000467300415039,3.4648082637842443,Normal
1745777778.176204,172.217.133.167,192.168.43.188,Ether,1294,,5.302167654037476,0.0019965171813964844,0.4363502229120861,Normal
1745777778.176204,172.217.133.167,192.168.43.188,Ether,1294,,5.302167654037476,0.0010123252868652344,0.42932515067393073,Normal
1745777778.176428,192.168.43.188,172.217.133.167,Ether,75,,5.342276334762573,0.0029981136322021484,3.464541072755552,Normal
1745777778.176771,172.217.133.167,192.168.43.188,Ether,1294,,5.302734613418579,0.0019865036010742188,0.42254266919774564,Normal
1745777778.176771,172.217.133.167,192.168.43.188,Ether,1294,,5.302734613418579,0.001001119613647461,0.4159900471751133,Normal
1745777778.176849,192.168.43.188,172.217.133.167,Ether,75,,5.3426971435546875,0.0030069351196289062,3.4623138720010402,Normal
1745777778.17695,172.217.133.167,192.168.43.188,Ether,1294,,5.302913665771484,0.0020034313201904297,0.40965544195560755,Normal
1745777778.182813,172.217.133.167,192.168.43.188,Ether,1294,,5.308776617050171,0.0010035037994384766,0.40352782270025134,Normal
1745777778.182813,172.217.133.167,192.168.43.188,Ether,1294,,5.308776617050171,0.004995584487915039,0.3975969014126116,Normal
1745777778.182813,172.217.133.167,192.168.43.188,Ether,1294,,5.308776617050171,0.0009951591491699219,0.39185307091853616,Normal
1745777778.182813,172.217.133.167,192.168.43.188,Ether,1294,,5.308776617050171,0.001010894775390625,0.3862873489888621,Normal
1745777778.182813,172.217.133.167,192.168.43.188,Ether,1294,,5.308776617050171,0.000989675521850586,0.38089132790461366,Normal
1745777778.182813,172.217.133.167,192.168.43.188,Ether,1294,,5.308776617050171,0.0010077953338623047,0.375657128854188,Normal
1745777778.182813,172.217.133.167,192.168.43.188,Ether,1294,,5.308776617050171,0.001996755599975586,0.37057736062920005,Normal
1745777778.182813,172.217.133.167,192.168.43.188,Ether,1294,,5.308776617050171,0.0010099411010742188,0.365645082152014,Normal
1745777778.183202,192.168.43.188,172.217.133.167,Ether,75,,5.349050283432007,0.01498866081237793,3.458434358950174,Normal
1745777778.185579,172.217.133.167,192.168.43.188,Ether,1294,,5.311542749404907,0.001984119415283203,0.3608537684251948,Normal
